IdSiniestro,NumeroVictimas,Año,Mes,Dia,Hora,IdTransporteVictima,IdTransporteAcusado,Gravedad
20210182390,1,2021,4,20,15,1,8,Victimas Heridas Leves
20210182597,1,2021,4,20,15,6,8,Victimas Heridas Leves
20210182627,1,2021,4,20,16,6,5,Victimas Heridas Leves
20210182773,1,2021,4,20,17,1,4,Victimas Heridas Leves
20210182807,1,2021,4,20,17,10,7,Victimas Heridas Leves
20210182808,2,2021,4,20,18,12,8,Victimas Heridas Leves
20210182831,2,2021,4,20,17,1,,Victimas Heridas Leves
20210182873,3,2021,4,20,15,8,7,Victimas Heridas Leves
20210182928,1,2021,4,20,18,6,4,Victimas Heridas Graves
20210183022,1,2021,4,20,19,,,Victimas Heridas Leves
20210183023,1,2021,4,20,18,6,5,Victimas Heridas Leves
20210183067,1,2021,4,20,19,6,4,Victimas Heridas Leves
20210183136,1,2021,4,20,21,1,8,Victimas Heridas Leves
20210183197,1,2021,4,20,0,6,,Victimas Heridas Leves
20210183238,1,2021,4,20,23,6,,Victimas Heridas Leves
20210185586,1,2021,4,20,16,7,7,Victimas Heridas Leves
20210183502,1,2021,4,21,8,6,4,Victimas Heridas Leves
20210183528,1,2021,4,21,8,6,4,Victimas Heridas Leves
20210183940,1,2021,4,21,10,1,,Victimas Heridas Leves
20210184009,1,2021,4,21,13,6,4,Victimas Heridas Leves
20210184071,1,2021,4,21,12,1,7,Victimas Heridas Leves
20210184073,1,2021,4,21,13,8,,Victimas Heridas Leves
20210184133,1,2021,4,21,13,6,4,Victimas Heridas Leves
20210184243,1,2021,4,21,14,1,4,Victimas Heridas Leves
20210184292,1,2021,4,21,10,8,4,Victimas Heridas Leves
20210184466,1,2021,4,21,12,,,Victimas Heridas Leves
20210184717,1,2021,4,21,18,,,Victimas Heridas Leves
20210184788,1,2021,4,21,17,6,4,Victimas Heridas Leves
20210184798,1,2021,4,21,19,6,4,Victimas Heridas Leves
20210184832,1,2021,4,21,19,7,7,Victimas Heridas Leves
20210184892,1,2021,4,21,19,,,Victimas Heridas Leves
20210184925,1,2021,4,21,19,,,Victimas Heridas Leves
20210184976,1,2021,4,21,19,1,4,Victimas Heridas Leves
20210196663,1,2021,4,21,17,7,7,Victimas Heridas Leves
20210388189,1,2021,4,21,15,,,Victimas Heridas Leves
20210185285,3,2021,4,22,7,12,7,Victimas Heridas Leves
20210185365,1,2021,4,22,10,,,Victimas Heridas Leves
20210185486,1,2021,4,22,9,1,,Victimas Heridas Leves
20210185668,3,2021,4,22,12,4,5,Victimas Heridas Leves
20210185681,1,2021,4,22,12,,4,Victimas Heridas Leves
20210185747,1,2021,4,22,13,1,4,Victimas Heridas Leves
20210185768,1,2021,4,22,13,1,6,Victimas Heridas Leves
20210185983,1,2021,4,22,13,6,,Victimas Heridas Leves
20210186561,1,2021,4,22,19,6,,Victimas Heridas Leves
20210186724,4,2021,4,22,20,10,4,Victimas Heridas Leves
20210186758,1,2021,4,22,23,6,4,Victimas Heridas Leves
20210186839,1,2021,4,22,21,6,4,Victimas Heridas Leves
20210198833,1,2021,4,22,9,,,Victimas Heridas Leves
202133332366,1,2021,4,22,0,4,4,Victimas Heridas Leves
20210187209,1,2021,4,23,8,6,4,Victimas Heridas Leves
20210187367,1,2021,4,23,10,6,4,Victimas Heridas Leves
20210187417,1,2021,4,23,0,6,4,Victimas Heridas Leves
20210187591,1,2021,4,23,12,6,8,Victimas Heridas Leves
20210187748,1,2021,4,23,13,1,7,Victimas Heridas Leves
20210187798,1,2021,4,23,10,4,4,Victimas Heridas Leves
20210187817,1,2021,4,23,13,1,4,Victimas Heridas Leves
20210187855,1,2021,4,23,14,6,4,Victimas Heridas Leves
20210187972,1,2021,4,23,13,,4,Victimas Heridas Leves
20210188003,1,2021,4,23,15,7,7,Victimas Heridas Leves
20210188301,2,2021,4,23,17,,,Victimas Heridas Leves
20210188305,1,2021,4,23,17,6,4,Victimas Heridas Leves
20210188335,1,2021,4,23,17,6,4,Victimas Heridas Leves
20210188370,1,2021,4,23,14,4,5,Victimas Heridas Leves
20210188492,1,2021,4,23,20,,,Victimas Heridas Leves
20210188500,1,2021,4,23,21,1,5,Victimas Heridas Leves
20210188502,1,2021,4,23,20,1,4,Victimas Heridas Leves
20210188526,1,2021,4,23,19,1,4,Victimas Heridas Leves
20210188578,1,2021,4,23,21,6,4,Victimas Heridas Leves
20210188618,1,2021,4,23,22,6,4,Victimas Heridas Leves
20210188650,1,2021,4,23,23,6,7,Victimas Heridas Leves
20210188662,1,2021,4,23,23,,,Victimas Heridas Leves
20210188761,1,2021,4,23,22,6,6,Victimas Heridas Leves
20210189006,1,2021,4,23,14,6,7,Victimas Heridas Leves
20210189964,1,2021,4,23,13,4,4,Victimas Heridas Leves
20210190006,1,2021,4,23,15,1,6,Victimas Heridas Leves
20210199341,1,2021,4,23,12,7,6,Victimas Heridas Leves
20210213421,1,2021,4,23,9,,,Victimas Heridas Leves
20210215509,1,2021,4,23,18,,,Victimas Heridas Leves
20210183088,1,2021,4,24,12,6,4,Victimas Heridas Leves
20210188971,1,2021,4,24,10,,,Victimas Heridas Leves
20210189070,1,2021,4,24,10,1,5,Victimas Heridas Leves
20210189121,1,2021,4,24,12,4,4,Victimas Heridas Leves
20210189186,1,2021,4,24,12,6,4,Victimas Heridas Leves
20210189379,1,2021,4,24,16,6,4,Victimas Heridas Leves
20210189560,1,2021,4,24,20,,,Victimas Heridas Leves
20210189570,1,2021,4,24,19,3,,Victimas Heridas Leves
20210189603,1,2021,4,24,21,8,,Victimas Heridas Leves
20210189606,1,2021,4,24,18,6,4,Victimas Heridas Leves
20210189652,1,2021,4,24,21,,10,Victimas Heridas Leves
20210191084,2,2021,4,24,11,7,,Victimas Heridas Leves
20210189757,4,2021,4,25,0,4,11,Victimas Heridas Leves
20210189763,1,2021,4,25,0,,,Victimas Heridas Leves
20210189866,1,2021,4,25,6,5,4,Victimas Heridas Leves
20210189872,1,2021,4,25,5,6,5,Victimas Heridas Leves
20210189928,1,2021,4,25,8,6,4,Victimas Heridas Leves
20210189961,1,2021,4,25,11,,,Victimas Heridas Leves
20210190014,2,2021,4,25,12,6,4,Victimas Heridas Leves
20210190253,1,2021,4,25,16,10,4,Victimas Heridas Leves
20210190292,1,2021,4,25,16,4,4,Victimas Heridas Leves
20210190300,1,2021,4,25,16,1,8,Victimas Heridas Leves
20210190354,1,2021,4,25,18,6,4,Victimas Heridas Leves
20210190399,1,2021,4,25,20,,,Victimas Heridas Leves
20210190405,1,2021,4,25,19,1,,Victimas Heridas Leves
20210190410,2,2021,4,25,19,6,5,Victimas Heridas Leves
20210190420,1,2021,4,25,18,1,4,Victimas Heridas Leves
20210190526,1,2021,4,25,22,6,4,Victimas Heridas Leves
20210192643,1,2021,4,25,15,10,4,Victimas Heridas Leves
20210190643,2,2021,4,26,0,6,8,Victimas Heridas Leves
20210190661,2,2021,4,26,0,6,,Victimas Heridas Leves
20210190888,1,2021,4,26,10,6,,Victimas Heridas Leves
20210191119,1,2021,4,26,11,6,4,Victimas Heridas Leves
20210191331,1,2021,4,26,16,6,4,Victimas Heridas Leves
20210191443,1,2021,4,26,12,6,7,Victimas Heridas Leves
20210191510,1,2021,4,26,13,1,4,Victimas Heridas Leves
20210191520,1,2021,4,26,12,,,Victimas Heridas Leves
20210191720,1,2021,4,26,15,1,8,Victimas Heridas Leves
20210191929,1,2021,4,26,15,6,5,Victimas Heridas Leves
20210192000,1,2021,4,26,16,6,5,Victimas Heridas Leves
20210192024,1,2021,4,26,16,6,4,Victimas Heridas Leves
20210192232,2,2021,4,26,17,6,6,Victimas Heridas Leves
20210192318,1,2021,4,26,20,6,4,Victimas Heridas Leves
20210192819,1,2021,4,26,19,7,7,Victimas Heridas Leves
20210193355,1,2021,4,26,17,4,8,Victimas Heridas Leves
202133359196,1,2021,4,26,0,6,,Victimas Heridas Leves
20210192660,1,2021,4,27,8,6,5,Victimas Heridas Leves
20210192675,2,2021,4,27,7,1,4,Victimas Heridas Leves
20210192761,1,2021,4,27,8,6,5,Victimas Heridas Leves
20210192876,1,2021,4,27,8,4,4,Victimas Heridas Leves
20210192945,1,2021,4,27,10,,,Victimas Heridas Leves
20210193075,1,2021,4,27,11,8,5,Victimas Heridas Leves
20210193138,1,2021,4,27,12,8,7,Victimas Heridas Leves
20210193170,1,2021,4,27,11,6,4,Victimas Heridas Leves
20210193237,2,2021,4,27,12,6,5,Victimas Heridas Leves
20210193385,1,2021,4,27,13,1,4,Victimas Heridas Leves
20210193392,1,2021,4,27,14,1,6,Victimas Heridas Leves
20210193438,1,2021,4,27,14,7,7,Victimas Heridas Leves
20210193520,1,2021,4,27,14,4,,Victimas Heridas Leves
20210193548,1,2021,4,27,15,6,5,Victimas Heridas Leves
20210193718,2,2021,4,27,0,6,4,Victimas Heridas Leves
20210193754,1,2021,4,27,14,,,Victimas Heridas Leves
20210193948,1,2021,4,27,19,1,4,Victimas Heridas Leves
20210194725,1,2021,4,27,12,6,4,Victimas Heridas Leves
20210194820,1,2021,4,27,11,,,Victimas Heridas Leves
20210195202,1,2021,4,27,15,6,4,Victimas Heridas Leves
20210195225,1,2021,4,27,13,1,6,Victimas Heridas Leves
20210194616,1,2021,4,28,9,6,,Victimas Heridas Leves
20210194785,1,2021,4,28,15,6,7,Victimas Heridas Leves
20210194894,1,2021,4,28,10,1,6,Victimas Heridas Leves
20210195136,1,2021,4,28,13,6,4,Victimas Heridas Leves
20210195217,1,2021,4,28,12,6,7,Victimas Heridas Leves
20210195318,1,2021,4,28,15,6,,Victimas Heridas Leves
20210195449,7,2021,4,28,16,7,7,Victimas Heridas Leves
20210195591,1,2021,4,28,16,,,Victimas Heridas Leves
20210195717,1,2021,4,28,18,10,4,Victimas Heridas Leves
20210195761,1,2021,4,28,19,,,Victimas Heridas Leves
20210195872,1,2021,4,28,20,6,5,Victimas Heridas Leves
20210195896,1,2021,4,28,18,1,5,Victimas Heridas Leves
20210195903,1,2021,4,28,0,6,10,Victimas Heridas Leves
20210196015,1,2021,4,28,22,6,4,Victimas Heridas Leves
20210198910,1,2021,4,28,12,6,,Victimas Heridas Leves
20210202558,1,2021,4,28,11,,,Victimas Heridas Leves
20210196252,3,2021,4,29,7,6,6,Victimas Heridas Leves
20210196547,1,2021,4,29,8,1,4,Victimas Heridas Leves
20210196701,1,2021,4,29,9,6,,Victimas Heridas Leves
20210196770,1,2021,4,29,12,6,5,Victimas Heridas Leves
20210196961,1,2021,4,29,14,1,4,Victimas Heridas Leves
20210197025,1,2021,4,29,13,1,4,Victimas Heridas Leves
20210197351,1,2021,4,29,16,1,4,Victimas Heridas Leves
20210197509,1,2021,4,29,17,1,4,Victimas Heridas Leves
20210197644,1,2021,4,29,14,6,4,Victimas Heridas Leves
20210197780,1,2021,4,29,21,,4,Victimas Heridas Leves
20210197801,1,2021,4,29,20,6,6,Victimas Heridas Leves
20210197811,2,2021,4,29,21,6,7,Victimas Heridas Leves
20210197854,1,2021,4,29,20,6,4,Victimas Heridas Leves
20210197893,1,2021,4,29,23,6,4,Victimas Heridas Leves
20210197961,1,2021,4,29,0,6,1,Victimas Heridas Graves
20210198494,1,2021,4,30,11,6,5,Victimas Heridas Leves
20210198538,1,2021,4,30,10,,,Victimas Heridas Leves
20210198559,1,2021,4,30,11,6,4,Victimas Heridas Leves
20210198654,1,2021,4,30,10,6,5,Victimas Heridas Leves
20210198842,1,2021,4,30,12,1,4,Victimas Heridas Leves
20210198853,1,2021,4,30,13,6,5,Victimas Heridas Leves
20210198926,1,2021,4,30,13,6,5,Victimas Heridas Leves
20210198968,1,2021,4,30,13,6,4,Victimas Heridas Leves
20210199150,1,2021,4,30,15,6,4,Victimas Heridas Leves
20210199299,3,2021,4,30,16,6,6,Victimas Heridas Leves
20210199336,1,2021,4,30,17,,,Victimas Heridas Leves
20210199452,1,2021,4,30,16,1,,Victimas Heridas Leves
20210199515,1,2021,4,30,18,6,4,Victimas Heridas Leves
20210199526,1,2021,4,30,15,6,4,Victimas Heridas Leves
20210199581,1,2021,4,30,19,7,7,Victimas Heridas Leves
20210199664,1,2021,4,30,21,4,7,Victimas Heridas Leves
20210199813,1,2021,4,30,22,,,Victimas Heridas Leves
20210200195,1,2021,4,30,15,,,Victimas Heridas Leves
20210200546,1,2021,4,30,20,,,Victimas Heridas Leves
20210200342,1,2021,5,1,15,,,Victimas Heridas Leves
20210200531,1,2021,5,1,19,,,Victimas Heridas Leves
20210200684,1,2021,5,1,21,,,Victimas Heridas Leves
20210200747,1,2021,5,1,18,,,Victimas Heridas Leves
20210200771,1,2021,5,2,0,6,4,Victimas Heridas Graves
20210200839,1,2021,5,2,0,6,4,Victimas Heridas Graves
20210201166,1,2021,5,2,12,,,Victimas Heridas Leves
20210201378,1,2021,5,2,0,6,11,Victimas Heridas Leves
20210201510,1,2021,5,2,20,,,Victimas Heridas Leves
20210201605,1,2021,5,2,21,,,Victimas Heridas Leves
20210201964,1,2021,5,3,9,,,Victimas Heridas Leves
20210202478,1,2021,5,3,12,,,Victimas Heridas Leves
20210202498,1,2021,5,3,12,,,Victimas Heridas Leves
20210202588,1,2021,5,3,13,,,Victimas Heridas Leves
20210202672,1,2021,5,3,10,,,Victimas Heridas Leves
20210202784,1,2021,5,3,14,,,Victimas Heridas Leves
20210202900,1,2021,5,3,14,,,Victimas Heridas Graves
20210203003,1,2021,5,3,0,1,4,Victimas Heridas Leves
20210203108,1,2021,5,3,17,,,Victimas Heridas Leves
20210203212,1,2021,5,3,19,,,Victimas Heridas Leves
20210203225,1,2021,5,3,19,,,Victimas Heridas Leves
20210492756,1,2021,5,3,13,,,Victimas Heridas Leves
20210204446,1,2021,5,4,15,,,Victimas Heridas Leves
20210204541,1,2021,5,4,14,,,Victimas Heridas Leves
20210204627,1,2021,5,4,16,,,Victimas Heridas Leves
20210204704,1,2021,5,4,16,,,Victimas Heridas Leves
20210204799,1,2021,5,4,17,,,Victimas Heridas Leves
20210204899,1,2021,5,4,17,,,Victimas Heridas Leves
20210204956,1,2021,5,4,19,,,Victimas Heridas Leves
20210204973,1,2021,5,4,20,,,Victimas Heridas Leves
20210206055,1,2021,5,4,19,,,Victimas Heridas Leves
20210209125,1,2021,5,4,16,,,Victimas Heridas Leves
20210205870,1,2021,5,5,12,,,Victimas Heridas Leves
20210205896,1,2021,5,5,12,,,Victimas Heridas Leves
20210206536,1,2021,5,5,17,,,Victimas Heridas Leves
20210206622,1,2021,5,5,19,,,Victimas Heridas Leves
20210208069,1,2021,5,5,12,,,Victimas Heridas Leves
20210210301,1,2021,5,5,17,,,Victimas Heridas Leves
20210215714,1,2021,5,5,9,,,Victimas Heridas Leves
20210252947,1,2021,5,5,13,6,6,Victimas Heridas Leves
20210258780,1,2021,5,5,17,6,6,Victimas Heridas Leves
20210207093,1,2021,5,6,8,,,Victimas Heridas Leves
20210208134,1,2021,5,6,14,,,Victimas Heridas Leves
20210208251,1,2021,5,6,0,6,4,Victimas Heridas Graves
20210208381,1,2021,5,6,15,,,Victimas Heridas Leves
20210208444,1,2021,5,6,15,,,Victimas Heridas Leves
20210208494,1,2021,5,6,19,,,Victimas Heridas Leves
20210208544,1,2021,5,6,20,,,Victimas Heridas Leves
20210208620,1,2021,5,6,21,,,Victimas Heridas Leves
20210229667,1,2021,5,6,12,,,Victimas Heridas Leves
20210208169,1,2021,5,6,,6,4,Victimas Heridas Leves
20210208986,1,2021,5,7,8,,,Victimas Heridas Leves
20210209020,1,2021,5,7,9,,,Victimas Heridas Leves
20210209373,1,2021,5,7,8,,,Victimas Heridas Leves
20210209409,1,2021,5,7,10,,,Victimas Heridas Leves
20210209423,1,2021,5,7,11,,,Victimas Heridas Leves
20210209435,1,2021,5,7,11,,,Victimas Heridas Leves
20210209445,1,2021,5,7,12,,,Victimas Heridas Leves
20210209470,1,2021,5,7,12,,,Victimas Heridas Leves
20210209920,1,2021,5,7,14,,,Victimas Heridas Leves
20210209968,1,2021,5,7,16,,,Victimas Heridas Leves
20210210119,1,2021,5,7,16,,,Victimas Heridas Leves
20210210243,1,2021,5,7,16,,,Victimas Heridas Leves
20210210277,1,2021,5,7,16,,,Victimas Heridas Leves
20210210297,1,2021,5,7,19,,,Victimas Heridas Leves
20210210372,1,2021,5,7,0,6,4,Victimas Heridas Leves
20210210419,1,2021,5,7,18,,,Victimas Heridas Leves
20210210423,1,2021,5,7,20,,,Victimas Heridas Leves
20210210484,1,2021,5,7,19,,,Victimas Heridas Leves
20210210549,1,2021,5,7,23,,,Victimas Heridas Leves
20210211393,1,2021,5,7,22,,,Victimas Heridas Leves
20210213724,1,2021,5,7,7,,,Victimas Heridas Leves
20210238082,1,2021,5,7,8,,,Victimas Heridas Leves
20210210808,1,2021,5,8,10,,,Victimas Heridas Leves
20210210953,1,2021,5,8,0,,,Victimas Heridas Leves
20210211111,1,2021,5,8,14,,,Victimas Heridas Leves
20210211347,1,2021,5,8,20,,,Victimas Heridas Leves
20210211446,1,2021,5,8,22,,,Victimas Heridas Leves
20210212038,1,2021,5,8,19,,,Victimas Heridas Leves
20210213456,1,2021,5,8,16,,,Victimas Heridas Leves
20210225858,1,2021,5,8,17,,,Victimas Heridas Leves
20210211817,1,2021,5,9,12,,,Victimas Heridas Leves
20210212202,1,2021,5,9,19,,,Victimas Heridas Leves
20210212273,1,2021,5,9,20,,,Victimas Heridas Leves
20210527111,1,2021,5,9,13,,,Victimas Heridas Leves
20210212802,1,2021,5,10,9,,,Victimas Heridas Leves
20210212887,1,2021,5,10,10,,,Victimas Heridas Leves
20210213052,1,2021,5,10,10,,,Victimas Heridas Leves
20210213615,1,2021,5,10,0,2,4,Victimas Heridas Graves
20210213868,1,2021,5,10,17,,,Victimas Heridas Leves
20210213925,1,2021,5,10,16,,,Victimas Heridas Leves
20210213988,1,2021,5,10,18,,,Victimas Heridas Leves
20210214316,1,2021,5,10,23,,,Victimas Heridas Leves
20210217665,1,2021,5,10,21,,,Victimas Heridas Leves
20210214544,1,2021,5,11,7,,,Victimas Heridas Leves
20210214679,1,2021,5,11,9,,,Victimas Heridas Leves
20210214876,1,2021,5,11,11,,,Victimas Heridas Leves
20210214960,1,2021,5,11,12,,,Victimas Heridas Leves
20210215440,1,2021,5,11,16,,,Victimas Heridas Leves
20210215485,1,2021,5,11,15,,,Victimas Heridas Leves
20210215681,1,2021,5,11,18,,,Victimas Heridas Leves
20210215683,1,2021,5,11,17,,,Victimas Heridas Leves
20210215847,1,2021,5,11,17,,,Victimas Heridas Leves
20210215904,1,2021,5,11,17,,,Victimas Heridas Leves
20210216071,1,2021,5,11,21,,,Victimas Heridas Graves
20210216875,1,2021,5,11,19,,,Victimas Heridas Leves
20210216699,1,2021,5,12,12,,,Victimas Heridas Leves
20210216741,1,2021,5,12,11,,,Victimas Heridas Leves
20210216916,1,2021,5,12,0,6,4,Victimas Heridas Leves
20210217242,1,2021,5,12,16,,,Victimas Heridas Leves
20210217503,1,2021,5,12,14,,,Victimas Heridas Leves
20210217656,1,2021,5,12,19,,,Victimas Heridas Leves
20210217660,2,2021,5,12,0,1,4,Victimas Heridas Leves
20210217717,1,2021,5,12,19,,,Victimas Heridas Leves
20210217781,1,2021,5,12,18,,,Victimas Heridas Leves
20210218201,1,2021,5,12,13,,,Victimas Heridas Leves
20210224237,1,2021,5,12,9,,,Victimas Heridas Leves
20210218308,1,2021,5,13,9,,,Victimas Heridas Leves
20210218705,1,2021,5,13,12,,,Victimas Heridas Leves
20210218717,1,2021,5,13,12,,,Victimas Heridas Leves
20210218940,1,2021,5,13,13,,,Victimas Heridas Leves
20210218954,1,2021,5,13,13,,,Victimas Heridas Leves
20210219052,1,2021,5,13,14,,,Victimas Heridas Leves
20210219060,1,2021,5,13,13,,,Victimas Heridas Leves
20210219178,1,2021,5,13,14,,,Victimas Heridas Leves
20210219269,1,2021,5,13,15,,,Victimas Heridas Leves
20210219430,1,2021,5,13,19,,,Victimas Heridas Leves
20210219447,1,2021,5,13,0,4,4,Victimas Heridas Leves
20210219531,1,2021,5,13,19,,,Victimas Heridas Leves
20210219951,1,2021,5,14,0,6,4,Victimas Heridas Leves
20210220381,1,2021,5,14,11,,,Victimas Heridas Leves
20210220721,1,2021,5,14,12,,,Victimas Heridas Leves
20210220924,1,2021,5,14,0,6,4,Victimas Heridas Leves
20210221026,1,2021,5,14,15,,,Victimas Heridas Leves
20210221146,1,2021,5,14,17,,,Victimas Heridas Leves
20210221252,1,2021,5,14,18,,,Victimas Heridas Leves
20210221354,1,2021,5,14,21,,,Victimas Heridas Leves
20210221410,1,2021,5,14,0,6,4,Victimas Heridas Leves
20210221715,1,2021,5,15,8,,,Victimas Heridas Leves
20210221947,1,2021,5,15,12,,,Victimas Heridas Leves
20210222096,1,2021,5,15,12,,,Victimas Heridas Leves
20210222229,1,2021,5,15,17,,,Victimas Heridas Leves
20210222236,1,2021,5,15,17,,,Victimas Heridas Leves
20210222437,1,2021,5,15,19,,,Victimas Heridas Leves
20210222467,1,2021,5,15,19,,,Victimas Heridas Leves
20210222559,1,2021,5,15,0,6,4,Victimas Heridas Graves
20210435087,1,2021,5,15,6,,,Victimas Heridas Leves
20210222669,1,2021,5,16,3,,,Victimas Heridas Leves
20210222923,1,2021,5,16,11,,,Victimas Heridas Leves
20210223032,1,2021,5,16,14,,,Victimas Heridas Leves
20210223058,1,2021,5,16,14,,,Victimas Heridas Leves
20210223124,1,2021,5,16,16,,,Victimas Heridas Leves
20210223303,1,2021,5,16,19,,,Victimas Heridas Leves
20210223335,1,2021,5,16,10,,,Victimas Heridas Leves
20210223741,1,2021,5,17,0,6,4,Victimas Heridas Leves
20210224173,1,2021,5,17,12,,,Victimas Heridas Leves
20210224497,1,2021,5,17,0,2,4,Victimas Heridas Graves
20210224992,1,2021,5,17,0,6,4,Victimas Heridas Leves
20210225166,1,2021,5,17,14,,,Victimas Heridas Leves
20210225539,1,2021,5,18,7,,,Victimas Heridas Leves
20210225703,1,2021,5,18,10,,,Victimas Heridas Leves
20210225946,1,2021,5,18,9,,,Victimas Heridas Leves
20210226011,1,2021,5,18,0,3,11,Victimas Heridas Leves
20210226031,1,2021,5,18,11,,,Victimas Heridas Leves
20210226377,1,2021,5,18,14,,,Victimas Heridas Leves
20210226419,1,2021,5,18,14,,,Victimas Heridas Leves
20210226496,1,2021,5,18,9,,,Victimas Heridas Leves
20210226620,1,2021,5,18,16,,,Victimas Heridas Leves
20210226625,1,2021,5,18,16,,,Victimas Heridas Leves
20210226909,1,2021,5,18,18,,,Victimas Heridas Leves
20210228214,1,2021,5,18,16,,,Victimas Heridas Leves
20210233457,1,2021,5,18,14,,,Victimas Heridas Leves
20210235938,1,2021,5,18,11,,,Victimas Heridas Leves
20210250279,1,2021,5,18,13,6,11,Victimas Heridas Leves
20210227471,1,2021,5,19,0,2,4,Victimas Heridas Graves
20210227756,1,2021,5,19,11,,,Victimas Heridas Leves
20210227765,1,2021,5,19,0,1,4,Victimas Heridas Graves
20210227790,1,2021,5,19,13,,,Victimas Heridas Leves
20210227955,1,2021,5,19,13,,,Victimas Heridas Leves
20210227978,1,2021,5,19,12,,,Victimas Heridas Leves
20210228173,1,2021,5,19,15,,,Victimas Heridas Leves
20210228271,1,2021,5,19,15,,,Victimas Heridas Leves
20210228386,1,2021,5,19,15,,,Victimas Heridas Leves
20210228414,1,2021,5,19,16,,,Victimas Heridas Leves
20210228475,1,2021,5,19,17,,,Victimas Heridas Leves
20210228477,1,2021,5,19,18,,,Victimas Heridas Leves
20210229350,1,2021,5,19,0,6,4,Victimas Heridas Leves
20210228941,1,2021,5,20,2,,,Victimas Heridas Leves
20210228975,1,2021,5,20,5,,,Victimas Heridas Leves
20210229365,1,2021,5,20,10,,,Victimas Heridas Leves
20210229532,1,2021,5,20,11,,,Victimas Heridas Leves
20210229780,1,2021,5,20,16,,,Victimas Heridas Leves
20210230186,1,2021,5,20,18,,,Victimas Heridas Leves
20210230395,1,2021,5,20,20,,,Victimas Heridas Leves
20210230459,1,2021,5,20,21,,,Victimas Heridas Leves
20210230529,1,2021,5,20,21,,,Victimas Heridas Leves
20210239334,1,2021,5,20,12,,,Victimas Heridas Leves
20210260008,1,2021,5,20,8,1,4,Victimas Heridas Leves
20210230889,1,2021,5,21,8,,,Victimas Heridas Leves
20210231004,1,2021,5,21,10,,,Victimas Heridas Leves
20210231014,1,2021,5,21,10,,,Victimas Heridas Leves
20210231090,1,2021,5,21,10,,,Victimas Heridas Leves
20210231405,1,2021,5,21,15,,,Victimas Heridas Leves
20210231446,1,2021,5,21,15,,,Victimas Heridas Leves
20210231461,1,2021,5,21,15,,,Victimas Heridas Leves
20210231669,1,2021,5,21,16,,,Victimas Heridas Leves
20210231726,1,2021,5,21,17,,,Victimas Heridas Leves
20210231727,1,2021,5,21,18,,,Victimas Heridas Leves
20210231805,1,2021,5,21,15,,,Victimas Heridas Leves
20210231830,1,2021,5,21,17,,,Victimas Heridas Leves
20210232321,1,2021,5,21,16,,,Victimas Heridas Leves
20210233941,1,2021,5,21,18,,,Victimas Heridas Leves
20210237497,1,2021,5,21,20,,,Victimas Heridas Leves
20210232539,1,2021,5,22,5,,,Victimas Heridas Leves
20210232800,1,2021,5,22,0,6,7,Victimas Heridas Graves
20210232863,1,2021,5,22,18,,,Victimas Heridas Graves
20210232864,1,2021,5,22,10,,,Victimas Heridas Leves
20210232929,1,2021,5,22,23,,,Victimas Heridas Graves
20210232998,1,2021,5,23,0,4,4,Victimas Heridas Leves
20210233253,1,2021,5,23,13,,,Victimas Heridas Leves
20210233282,1,2021,5,23,14,,,Victimas Heridas Leves
20210233331,1,2021,5,23,15,,,Victimas Heridas Graves
20210233690,1,2021,5,24,0,6,11,Victimas Heridas Graves
20210233848,1,2021,5,24,9,,,Victimas Heridas Leves
20210234082,1,2021,5,24,14,,,Victimas Heridas Leves
20210234214,1,2021,5,24,17,,,Victimas Heridas Leves
20210621344,1,2021,5,24,17,,,Victimas Heridas Leves
20210234815,1,2021,5,25,0,6,7,Victimas Heridas Leves
20210234816,1,2021,5,25,12,,,Victimas Heridas Leves
20210235170,1,2021,5,25,16,,,Victimas Heridas Leves
20210235196,1,2021,5,25,19,,,Victimas Heridas Leves
20210230174,1,2021,5,26,11,,,Victimas Heridas Leves
20210235635,1,2021,5,26,7,,,Victimas Heridas Leves
20210235738,1,2021,5,26,10,,,Victimas Heridas Leves
20210235765,1,2021,5,26,10,,,Victimas Heridas Leves
20210236123,1,2021,5,26,13,,,Victimas Heridas Leves
20210236489,1,2021,5,26,16,,,Victimas Heridas Graves
20210236593,1,2021,5,26,7,,,Victimas Heridas Leves
20210236716,1,2021,5,26,16,,,Victimas Heridas Leves
20210236718,1,2021,5,26,0,6,4,Victimas Heridas Leves
20210236825,1,2021,5,26,19,,,Victimas Heridas Leves
20210237000,1,2021,5,26,19,,,Victimas Heridas Leves
20210241150,1,2021,5,26,7,,,Victimas Heridas Leves
20210268626,1,2021,5,26,6,7,7,Victimas Heridas Leves
20210237213,1,2021,5,27,0,1,7,Victimas Heridas Graves
20210238308,1,2021,5,27,16,,,Victimas Heridas Leves
20210238659,1,2021,5,27,22,,,Victimas Heridas Graves
20210238695,1,2021,5,27,23,,,Victimas Heridas Leves
20210239637,1,2021,5,27,7,,,Victimas Heridas Leves
20210238964,1,2021,5,28,8,,,Victimas Heridas Leves
20210239024,1,2021,5,28,9,,,Victimas Heridas Leves
20210239025,1,2021,5,28,8,,,Victimas Heridas Leves
20210239137,1,2021,5,28,0,1,6,Victimas Heridas Graves
20210239359,1,2021,5,28,10,,,Victimas Heridas Leves
20210239635,1,2021,5,28,13,,,Victimas Heridas Leves
20210239645,1,2021,5,28,13,,,Victimas Heridas Leves
20210239706,1,2021,5,28,13,,,Victimas Heridas Leves
