IdSiniestro,Longitud,Latitud,IdComuna,TipoVia,NombreVia
20180075,-58.40367321,-34.58129246,14,Via Principal,DEL LIBERTADOR AV.
20180076,-58.52932872,-34.65014993,9,Via Local,"CHAVEZ, JORGE"
20180077,-58.40917826,-34.62126274,3,Via Local,"URQUIZA, GRAL."
20180078,-58.41264127,-34.59473294,2,Via Local,PARAGUAY
20180079,-58.50877521,-34.66977709,9,Autopista,DE LOS CORRALES AV.
20180080,-58.51232237,-34.65903530,9,Via Principal,"ALBERDI, JUAN BAUTISTA AV."
20180081,-58.44744156,-34.64567171,7,Via Principal,CASTANARES AV.
20180082,-58.49441273,-34.65869968,9,Via Principal,LARRAZABAL
20180083,-58.47976785,-34.69153196,8,Autopista,"PAZ, GRAL. AV."
20180084,-58.36523349,-34.62260331,1,Via Principal,"MOREAU DE JUSTO, ALICIA AV."
20180085,-58.39118948,-34.62704273,3,Via Principal,ENTRE RIOS AV.
20180086,-58.49019551,-34.65015854,9,Via Principal,DIRECTORIO AV.
20180087,-58.41644362,-34.63023775,5,Via Principal,PAVON AV.
20180088,-58.50073810,-34.54979510,12,Autopista,"PAZ, GRAL. AV."
20180089,-58.39626094,-34.63036565,4,Via Principal,PICHINCHA AV.
20180090,-58.43284809,-34.67051543,8,Via Principal,27 DE FEBRERO AV.
20180091,-58.52280139,-34.63659934,9,Autopista,AUTOPISTA PERITO MORENO
20180092,-58.42336930,-34.59774487,14,Via Principal,CORDOBA AV.
20180093,-58.38691681,-34.63105973,1,Via Local,15 DE NOVIEMBRE DE 1889
20180094,-58.41169020,-34.58579880,14,Via Local,"SALGUERO, JERONIMO"
20180095,-58.46739825,-34.65117757,9,Via Principal,LACARRA AV.
20180096,-58.44483258,-34.67152226,8,Autopista,AUTOPISTA PRESIDENTE H?CTOR J. C?MPORA
20180097,-58.43254025,-34.66128115,8,Via Principal,VARELA AV.
20180098,-58.47199387,-34.69640164,8,Autopista,"PAZ, GRAL. AV."
20180099,-58.46411215,-34.62925068,7,Via Principal,RIVADAVIA AV.
20180100,-58.36217754,-34.62367156,1,Via Principal,"RAWSON DE DELLEPIANE, ELVIRA AV."
20180101,-58.48098594,-34.54073130,12,Autopista,"PAZ, GRAL. AV."
20180102,-58.41083404,-34.64640709,4,Via Local,FAMATINA
20180103,-58.44609828,-34.64446729,7,Via Principal,CASTA?ARES AV.
20180104,-58.37709334,-34.64035082,4,Autopista,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI
20180105,-58.46963952,-34.63070603,7,Via Principal,NAZCA AV.
20180106,-58.43674281,-34.55161027,13,Via Principal,"FIGUEROA ALCORTA, PRES. AV."
20180107,-58.40596860,-34.61011987,3,Via Principal,RIVADAVIA AV.
20180108,-58.36154069,-34.60463618,1,Via Principal,DE LOS ITALIANOS AV.
20180109,-58.37062179,-34.60066507,1,Via Principal,TUCUMAN
20180110,-58.43220014,-34.60207186,15,Via Principal,CORRIENTES AV.
20180111,-58.46958442,-34.64949724,9,Autopista,AUTOPISTA PERITO MORENO
20180112,-58.44671397,-34.59970903,15,Via Local,MU?ECAS
20180113,-58.47152163,-34.61474911,11,Via Local,"ARTIGAS, JOSE GERVASIO, GRAL."
20180114,-58.39032921,-34.61807951,1,Via Principal,SOLIS
20180115,-58.52887773,-34.64297861,9,Via Local,"BOSCH, VENTURA"
20180116,-58.49371157,-34.67981324,8,Autopista,"PAZ, GRAL. AV."
20180117,-58.48266599,-34.66012327,9,Via Principal,"PERON, EVA AV."
20180118,-58.40612253,-34.60774301,3,Via Principal,"PERON, JUAN DOMINGO, TTE. GENERAL"
20180119,-58.43613623,-34.66292532,8,Via Principal,"RABANAL, FRANCISCO, INTENDENTE AV."
20180120,-58.48250732,-34.57208238,12,Via Principal,MONROE
20180121,-58.49945705,-34.63743280,10,Via Principal,RIVADAVIA AV.
20180122,-58.47743966,-34.67233407,8,Autopista,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.
20180123,-58.50251790,-34.67450313,9,Autopista,"PAZ, GRAL. AV."
20180124,-58.52144411,-34.63682499,9,Autopista,AUTOPISTA PERITO MORENO
20180125,-58.41650465,-34.65084045,4,Via Principal,SAENZ AV.
20180126,-58.52994219,-34.64055918,9,Autopista,"PAZ, GRAL. AV."
20180127,-58.50993046,-34.56919739,12,Autopista,"PAZ, GRAL. AV."
20180128,-58.52844623,-34.64592873,9,Autopista,"PAZ, GRAL. AV."
20180129,-58.45021367,-34.58695347,15,Via Principal,"NEWBERY, JORGE AV."
20180130,-58.49022072,-34.62770192,10,Via Principal,GAONA AV.
20180131,-58.36860866,-34.60106568,1,Via Principal,"MADERO, EDUARDO AV."
20180132,-58.39490504,-34.57241534,2,Autopista,AUTOPISTA ARTURO ILLIA
20180133,-58.46963952,-34.63070603,7,Via Principal,NAZCA AV.
20180134,-58.42349365,-34.64019887,7,Via Principal,LA PLATA AV.
20180135,-58.37471802,-34.61265002,1,Via Principal,BELGRANO AV.
20180136,-58.46438789,-34.62913916,7,Via Principal,RIVADAVIA AV.
20180137,-58.38481975,-34.61100424,1,Via Local,"ALSINA, ADOLFO"
20180138,-58.50751833,-34.62073702,10,Via Local,BERMUDEZ
20180139,-58.44682986,-34.63888084,7,Via Local,SANTANDER
20180140,-58.36004650,-34.61381341,1,Via Local,LANTERI JULIETA
20180141,-58.41509546,-34.62085945,5,Via Principal,MAZA
20180142,-58.50997604,-34.57251072,12,Autopista,"PAZ, GRAL. AV."
20180143,-58.48606475,-34.64047818,10,Via Principal,OLIVERA AV.
20190001,-58.38526125,-34.57805810,2,Via Principal,"CASTILLO, RAMON S., PRES. AV."
20190002,-58.45463662,-34.65082149,7,Via Principal,CASTA?ARES AV.
20190003,-58.49121672,-34.59718073,15,Via Principal,SAN MARTIN AV.
20190004,-58.47325712,-34.65284605,9,Via Principal,"PERON, EVA AV."
20190005,-58.52108101,-34.63382309,10,Via Principal,"JUSTO, JUAN B. AV."
20190006,-58.41652702,-34.55509606,14,Via Principal,"OBLIGADO RAFAEL, AV.COSTANERA"
20190007,-58.42891604,-34.61071660,5,Via Local,"MITRE, BARTOLOME"
20190008,-58.47802293,-34.69156793,8,Autopista,"PAZ, GRAL. AV."
20190009,-58.37564821,-34.62200207,1,Via Principal,CHACABUCO
20190010,-58.42668489,-34.56961468,14,Via Principal,DEL LIBERTADOR AV.
20190011,-58.51839930,-34.66252488,9,Autopista,"PAZ, GRAL. AV."
20190012,-58.48432691,-34.67665828,8,Via Principal,CASTA?ARES AV.
20190013,-58.43383830,-34.64457699,7,Via Local,SALVIGNY
20190014,-58.51664939,-34.58657938,11,Via Local,"LAMARCA, EMILIO"
20190015,-58.49613012,-34.59703502,11,Via Principal,SAN MARTIN AV.
20190016,-58.38313603,-34.63356284,4,Via Local,"CARRILLO, RAMON, DR."
20190017,-58.39914719,-34.61632317,3,Via Local,MEXICO
20190018,-58.44927253,-34.54048625,13,Autopista,"CANTILO, INT."
20190019,-58.45049163,-34.55374003,13,Via Principal,DEL LIBERTADOR AV.
20190020,-58.41288952,-34.63572989,5,Via Principal,CHICLANA AV.
20190021,-58.45743597,-34.62561234,7,Via Principal,BOYACA AV.
20190022,-58.39123782,-34.62352245,1,Via Principal,ENTRE RIOS AV.
20190023,-58.52922765,-34.63637963,9,Autopista,"PAZ, GRAL. AV."
20190024,-58.37208118,-34.58541957,1,Via Principal,ANTARTIDA ARGENTINA AV.
20190025,-58.41458534,-34.60937557,5,Via Local,"MITRE, BARTOLOME"
20190026,-58.47976785,-34.69153196,8,Via Principal,"FERNANDEZ DE LA CRUZ, F., GRAL. AV."
20190027,-58.39990285,-34.59511714,2,Via Principal,SANTA FE AV.
20190028,-58.46051346,-34.60588536,11,Via Principal,"JUSTO, JUAN B. AV."
20190029,-58.47976785,-34.69153196,8,Via Principal,"FERNANDEZ DE LA CRUZ, F., GRAL. AV."
20190030,-58.45457546,-34.62447891,7,Via Local,"ALVAREZ, DONATO, TTE. GRAL."
20190031,-58.36951669,-34.59832047,1,Via Principal,CORDOBA AV.
20190032,-58.46415322,-34.60443790,11,Via Principal,CAMARONES
20190033,-58.36607137,-34.62150748,1,Autopista,AUTOPISTA 25 DE MAYO
20190034,-58.45537373,-34.65093074,7,Via Principal,"MORENO, PERITO AV."
20190035,-58.37942637,-34.60053054,1,Via Local,SUIPACHA
20190036,-58.43680440,-34.62147504,6,Via Local,RIGLOS
20190037,-58.40778291,-34.61971907,3,Via Principal,LA RIOJA
20190038,-58.45212523,-34.54628513,13,Via Principal,"UDAONDO, GUILLERMO AV."
20190039,-58.46749188,-34.63551751,7,Via Principal,SAN PEDRITO AV.
20190040,-58.44263580,-34.63679732,7,Via Local,PUAN
20190041,-58.51140289,-34.65846419,9,Via Principal,"ALBERDI, JUAN BAUTISTA AV."
20190042,-58.38211431,-34.62465368,1,Via Local,LIMA
20190043,-58.36951669,-34.59832047,1,Via Principal,CORDOBA AV.
20190044,-58.41635217,-34.62036547,5,Via Principal,BOEDO AV.
20190045,-58.41316147,-34.57579669,14,Via Principal,DEL LIBERTADOR AV.
20190046,-58.47617802,-34.53825652,13,Autopista,"PAZ, GRAL. AV."
20190047,-58.38641783,-34.63330028,4,Via Principal,CASEROS AV.
20190048,-58.45322169,-34.62038137,6,Via Principal,AVELLANEDA AV.
20190049,-58.45849057,-34.56166498,13,Via Local,CIUDAD DE LA PAZ
20190050,-58.41829559,-34.59411677,14,Via Principal,"SALGUERO, JERONIMO"
20190051,-58.36376488,-34.63832093,4,Via Local,"FILIBERTO, JUAN DE DIOS"
20190053,-58.46442668,-34.66004784,8,Via Principal,ASTURIAS AV.
20190054,-58.48222035,-34.58428769,15,Via Local,GANDARA
20190055,-58.36819005,-34.60283208,1,Via Principal,"GUEVARA, TRINIDAD"
20190056,-58.45877601,-34.62330939,7,Via Principal,BOYACA AV.
20190057,-58.44196498,-34.55760517,13,Via Local,ARTILLEROS
20190058,-58.50622631,-34.63627822,10,Autopista,AUTOPISTA PERITO MORENO
20190059,-58.38410880,-34.63099197,1,Via Local,15 DE NOVIEMBRE DE 1889
20190060,-58.48100602,-34.63504312,10,Via Principal,"ACOSTA, MARIANO AV."
20190061,-58.45200171,-34.55781320,13,Via Local,11 DE SEPTIEMBRE DE 1888
20190062,-58.44462132,-34.56201105,13,Via Principal,"PINO, VIRREY DEL"
20190063,-58.45220688,-34.58711712,15,Via Principal,FOREST AV.
20190064,-58.45962210,-34.62245140,7,Via Principal,BOYACA AV.
20190065,-58.41970850,-34.65414867,4,Via Local,BARCO CENTENERA DEL
20190066,-58.44187596,-34.64938031,7,Via Principal,RIESTRA AV.
20190067,-58.49101637,-34.64276621,10,Via Local,"CASTRO, EMILIO"
20190068,-58.42493829,-34.66256502,8,Via Principal,27 DE FEBRERO AV.
20190069,-58.40489318,-34.62930162,4,Via Principal,"GARAY, JUAN DE AV."
20190070,-58.42686680,-34.59217875,14,Via Principal,"SCALABRINI ORTIZ, RAUL AV."
20190071,-58.47961100,-34.65620398,9,Via Principal,PRIMERA JUNTA
20190072,-58.47439934,-34.63524207,10,Via Principal,"ALBERDI, JUAN BAUTISTA AV."
20190073,-58.46711912,-34.57926018,15,Via Principal,ALVAREZ THOMAS AV.
20190074,-58.46514781,-34.53465378,13,Autopista,"LUGONES, LEOPOLDO AV."
20190075,-58.37571078,-34.65584079,4,Via Local,SAN ANTONIO
20190076,-58.37157668,-34.65429986,4,Autopista,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI
20190077,-58.39811256,-34.58070186,14,Via Principal,"FIGUEROA ALCORTA, PRES. AV."
20190078,-58.41125934,-34.65417740,4,Via Principal,"EINSTEIN, ALBERTO"
20190079,-58.41822901,-34.61866836,5,Via Local,AGRELO
20190080,-58.47617802,-34.53825652,13,Autopista,CABILDO AV.
20190081,-58.46141281,-34.58623761,15,Via Principal,ELCANO AV.
20190082,-58.42985146,-34.66119740,8,Via Principal,"RABANAL, FRANCISCO, INTENDENTE AV."
20190083,-58.48457413,-34.65839090,9,Via Local,MONTE
20190084,-58.46572884,-34.63628186,7,Via Local,TANDIL
20190085,-58.49261744,-34.63419130,10,Via Local,CARDOSO
20190086,-58.45283186,-34.58841560,15,Via Principal,CORRIENTES AV.
20190087,-58.47973681,-34.57418656,12,Via Principal,ALVAREZ THOMAS AV.
20190088,-58.40623949,-34.65076549,4,Via Principal,"ALCORTA, AMANCIO AV."
20190089,-58.36244648,-34.63107887,4,Via Principal,"BROWN, ALTE. AV."
20190090,-58.49962423,-34.64868027,9,Via Principal,"ALBERDI, JUAN BAUTISTA AV."
20190091,-58.44551437,-34.59559816,15,Via Principal,"JUSTO, JUAN B. AV."
20190092,-58.35608181,-34.63420319,4,Via Local,"BRIN, MINISTRO"
20190093,-58.46483679,-34.60907662,11,Via Principal,NIZA
20190094,-58.44368628,-34.59724326,15,Via Local,CAMARGO
20190095,-58.37864583,-34.62907067,1,Autopista,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI
20190096,-58.37560352,-34.62726382,1,Via Principal,CASEROS AV.
20190097,-58.47721439,-34.64815069,9,Autopista,AUTOPISTA PERITO MORENO
20190098,-58.45134029,-34.58984288,15,Via Principal,GUZMAN
20190100,-58.49040794,-34.58368803,12,Via Principal,DE LOS CONSTITUYENTES AV.
20190101,-58.42102679,-34.64991178,4,Via Principal,"MORENO, PERITO AV."
20190102,-58.52219407,-34.64143926,9,Via Local,IBARROLA
20190103,-58.52169422,-34.59471640,11,Autopista,"PAZ, GRAL. AV."
20190104,-58.47460416,-34.63206174,10,Via Principal,RIVADAVIA AV.
20190105,-58.50512382,-34.61520391,10,Via Principal,SANTO TOME
20200001,-58.43910409,-34.59213355,15,Via Local,URIARTE
20200002,-58.45019436,-34.64646409,7,Via Principal,SARAZA
20200003,-58.39337644,-34.60927582,3,Via Principal,RIVADAVIA AV.
20200004,-58.39055614,-34.60919284,1,Via Principal,RODRIGUEZ PE?A
20200005,-58.41036975,-34.62477021,3,Via Principal,24 DE NOVIEMBRE
20200006,-58.44925765,-34.65412546,8,Via Principal,LAFUENTE AV.
20200007,-58.38156850,-34.61648696,1,Via Local,CHILE
20200008,-58.40662899,-34.59804521,2,Via Principal,CORDOBA AV.
20200009,-58.41985649,-34.60600850,5,Via Local,"PERON, JUAN DOMINGO, TTE. GENERAL"
20200010,-58.38099833,-34.62214953,1,Via Principal,9 DE JULIO AV.
20200011,-58.41803309,-34.61823178,5,Via Local,COLOMBRES
20200012,-58.40604003,-34.61783553,3,Via Local,MEXICO
20200013,-58.47549929,-34.57994061,15,Via Principal,COMBATIENTES DE MALVINAS AV.
20200014,-58.51398484,-34.61600366,11,Via Local,BERMUDEZ
20200015,-58.36797542,-34.62519403,1,Via Principal,BRASIL AV.
20200016,-58.37133616,-34.59879316,1,Via Principal,"ALEM, LEANDRO N. AV."
20200017,-58.39613805,-34.61413568,3,Via Principal,BELGRANO AV.
20200018,-58.44903073,-34.54200276,13,Via Principal,"UDAONDO, GUILLERMO AV."
20200019,-58.41972364,-34.62846670,5,Via Local,CONSTITUCION
20200020,-58.40571596,-34.60557123,3,Via Principal,PUEYRREDON AV.
20200021,-58.41451590,-34.59488319,2,Via Local,"BRAVO, MARIO"
20200022,-58.47297505,-34.66245085,9,Autopista,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.
20200023,-58.35791192,-34.63695178,4,Via Principal,"ARAOZ DE LAMADRID, GREGORIO, GRAL."
20200024,-58.50801713,-34.65177305,9,Via Local,MURGUIONDO
20200025,-58.40258477,-34.60975108,3,Via Principal,RIVADAVIA AV.
20200026,.,.,14,Autopista,"LUGONES, LEOPOLDO AV."
20200027,-58.48267426,-34.68454456,8,Via Principal,"DELLEPIANE, LUIS, TTE. GRAL."
20200028,-58.44248936,-34.60221948,15,Via Principal,"SCALABRINI ORTIZ, RAUL AV."
20200029,-58.52909134,-34.63886726,9,Autopista,"PAZ, GRAL. AV."
20200030,-58.45158942,-34.60646580,6,Via Principal,SAN MARTIN AV.
20200031,-58.49344309,-34.65788529,9,Via Principal,"GARZON, EUGENIO, GRAL. AV."
20200032,-58.44259166,-34.59635137,15,Via Principal,CORRIENTES AV.
20200033,-58.46743471,-34.53476874,13,Autopista,"PAZ, GRAL. AV."
20200034,-58.41178158,-34.60922259,3,Via Local,"MITRE, BARTOLOME"
20200035,-58.45068621,-34.63638927,7,Autopista,AUTOPISTA 25 DE MAYO
20200036,-58.42016954,-34.58778790,14,Via Principal,"SCALABRINI ORTIZ, RAUL AV."
20200037,-58.43850413,-34.65554754,8,Via Principal,"FERNANDEZ DE LA CRUZ, F., GRAL. AV."
20200038,-58.40617526,-34.58345898,14,Via Principal,LAS HERAS GENERAL AV.
20200039,.,.,9,Via Local,MURGUIONDO
20200040,-58.38526125,-34.57805810,2,Via Principal,"CASTILLO, RAMON S., PRES. AV."
20200041,-58.44750470,-34.63491705,7,Via Principal,CURAPALIGUE
20200042,-58.46745752,-34.68192648,8,Via Principal,"DIAZ, ANA"
20200043,-58.37202621,-34.59717942,1,Via Principal,"ALEM, LEANDRO N. AV."
20200044,-58.42779702,-34.62207347,6,Via Principal,LA PLATA AV.
20200045,-58.46244952,-34.70524971,8,Autopista,"PAZ, GRAL. AV."
20200046,-58.48440160,-34.60776782,11,Via Principal,NAZCA AV.
20200047,-58.46668375,-34.65174801,9,Autopista,AUTOPISTA PRESIDENTE HECTOR J. CAMPORA
20200048,-58.44958780,-34.59322448,15,Via Principal,DORREGO AV.
20200049,-58.37533517,-34.59276462,1,Via Principal,DEL LIBERTADOR AV.
20200050,-58.42525456,-34.57866344,14,Via Principal,SANTA FE AV.
20200051,-58.48493828,-34.62981124,10,Via Principal,AVELLANEDA AV.
20200052,-58.40480504,-34.60183884,3,Via Principal,TUCUMAN
20200053,-58.41125934,-34.65417740,4,Via Principal,"ALCORTA, AMANCIO AV."
20200054,-58.39956546,-34.62977080,4,Via Local,INCLAN
20200055,-58.49005682,-34.57868970,12,Via Principal,OLAZABAL AV.
20200056,-58.47064556,-34.69843756,8,Autopista,"PAZ, GRAL. AV."
20200057,-58.47501560,-34.61945902,11,Via Principal,NAZCA AV.
20200058,-58.48727942,-34.63652467,10,Via Principal,OLIVERA AV.
20200059,-58.37951690,-34.62794241,1,Via Local,BRASIL
20200060,-58.47750832,-34.65672199,9,Via Principal,HOMERO
20200061,-58.44927253,-34.54048625,13,Autopista,"CANTILO, INT."
20200062,-58.39246272,-34.61253541,3,Via Local,MORENO
20200063,-58.52783814,-34.61047001,11,Via Local,NUEVA YORK
20200065,-58.49332664,-34.54836855,12,Autopista,"PAZ, GRAL. AV."
20200066,-58.50178784,-34.63593897,10,Autopista,AUTOPISTA PERITO MORENO
20200067,-58.41657793,-34.65476216,4,Via Principal,SAENZ AV.
20200068,-58.39731474,-34.58307887,2,Via Principal,DEL LIBERTADOR AV.
20200069,-58.38746381,-34.61790839,1,Via Principal,INDEPENDENCIA AV.
20200070,-58.39189441,-34.59176378,2,Via Principal,CALLAO AV.
20200071,-58.46749188,-34.63551751,7,Via Principal,SAN PEDRITO AV.
20200072,-58.40280471,-34.62113271,3,Via Principal,JUJUY AV.
20200073,-58.44451316,-34.68475866,8,Via Principal,27 DE FEBRERO AV.
20200074,-58.47110424,-34.62742408,7,Via Principal,BOGOTA
20200075,-58.38220928,-34.60373898,1,Via Principal,CORRIENTES AV.
20200076,-58.49794468,-34.61565025,10,Via Principal,ALVAREZ JONTE AV.
20200077,-58.47220945,-34.60111373,15,Via Principal,SAN MARTIN AV.
20200078,-58.43706741,-34.63217813,7,Via Local,BARCO CENTENERA DEL
20200079,-58.49332664,-34.54836855,12,Autopista,"PAZ, GRAL. AV."
20210001,-58.37960727,-34.62622851,1,Autopista,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI
20210002,-58.51061062,-34.64972472,9,Via Principal,"CASTRO, EMILIO AV."
20210003,-58.43052224,-34.62941648,7,Autopista,AUTOPISTA 25 DE MAYO
20210004,-58.41455544,-34.63866836,5,Via Principal,CASEROS AV.
20210005,-58.46774439,-34.64730145,9,Via Principal,"PERON, EVA AV."
20210006,-58.40786274,-34.56726817,14,Autopista,AUTOPISTA ARTURO ILLIA
20210007,-58.48744301,-34.58622275,15,Via Principal,DE LOS CONSTITUYENTES AV.
20210008,-58.41657793,-34.65476216,4,Via Principal,SAENZ AV.
20210009,-58.45351111,-34.61134937,6,Via Principal,PAYSANDU
20210010,-58.50073810,-34.54979510,12,Autopista,"PAZ, GRAL. AV."
20210011,-58.39144148,-34.59564871,2,Via Principal,SANTA FE AV.
20210012,-58.48191128,-34.68385968,8,Autopista,"DELLEPIANE, LUIS, TTE. GRAL."
20210013,-58.48727942,-34.63652467,10,Via Principal,"FALCON, RAMON L.,CNEL."
20210014,-58.48328708,-34.59779521,15,Via Principal,SAN MARTIN AV.
20210015,-58.49018543,-34.59724990,15,Via Principal,SAN MARTIN AV.
20210016,-58.47230127,-34.68482689,8,Via Principal,"FERNANDEZ DE LA CRUZ, F., GRAL. AV."
20210017,-58.38262614,-34.63168269,1,Via Principal,SALTA
20210018,-58.41047268,-34.60793518,3,Via Local,"JAURES, JEAN"
20210019,-58.49659234,-34.56353635,12,Via Principal,TRIUNVIRATO AV.
20210020,-58.42462955,-34.60727189,5,Via Local,POTOSI
20210021,-58.41168345,-34.61185625,3,Via Local,"YRIGOYEN, HIPOLITO"
20210022,-58.45157681,-34.55217303,13,Via Principal,DEL LIBERTADOR AV.
20210023,.,.,4,Autopista,AUTOPISTA BUENOS AIRES - LA PLATA
20210024,-58.49573651,-34.67006054,9,Via Principal,"PERON, EVA AV."
20210025,-58.48695354,-34.68795245,8,Autopista,"PAZ, GRAL. AV."
20210026,-58.37562539,-34.64449357,4,Autopista,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI
20210027,-58.49491054,-34.54795581,12,Autopista,"PAZ, GRAL. AV."
20210028,-58.44147621,-34.64357704,7,Via Principal,COREA AV.
20210029,-58.46899119,-34.63215432,7,Via Principal,"FALCON, RAMON L.,CNEL."
20210030,-58.38685612,-34.63455776,4,Via Local,FINOCHIETTO ENRIQUE DR.
20210031,-58.38113667,-34.61765323,1,Via Principal,9 DE JULIO AV.
20210032,-58.44112678,-34.54538956,13,Autopista,"CANTILO, INT."
20210033,-58.41595919,-34.62743346,5,Autopista,AUTOPISTA 25 DE MAYO
20210034,-58.40184094,-34.64546845,4,Via Principal,"ALCORTA, AMANCIO AV."
20210035,-58.44642231,-34.65679806,8,Via Principal,"JANER, ANA MARIA"
20210036,-58.52340614,-34.59798754,11,Autopista,"PAZ, GRAL. AV."
20210037,-58.46649069,-34.56219075,13,Via Principal,MONROE
20210038,-58.42653328,-34.57816791,14,Via Principal,"JUSTO, JUAN B. AV."
20210039,-58.50407099,-34.65303372,9,Via Principal,OLIDEN
20210040,-58.46743471,-34.53476874,13,Autopista,"PAZ, GRAL. AV."
20210041,-58.40986646,-34.57728060,14,Via Principal,DEL LIBERTADOR AV.
20210042,-58.51739138,-34.63931792,9,Via Principal,RIVADAVIA AV.
20210043,-58.50719962,-34.65556223,9,Via Principal,"ALBERDI, JUAN BAUTISTA AV."
20210044,-58.46712311,-34.64600222,9,Via Principal,"PERON, EVA AV."
20210045,-58.37709334,-34.64035082,4,Autopista,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI
20210046,-58.46033141,-34.58569883,15,Via Principal,ELCANO AV.
20210047,-58.42190745,-34.65633192,4,Via Principal,"VEDIA, AGUSTIN DE"
20210048,-58.49026573,-34.56981410,12,Via Principal,CAPDEVILA
20210049,-58.45410344,-34.66902702,8,Via Principal,"FERNANDEZ DE LA CRUZ, F., GRAL. AV."
20210050,-58.44751621,-34.55719892,13,Via Principal,DEL LIBERTADOR AV.
20210051,-58.42040352,-34.66005171,4,Via Principal,27 DE FEBRERO AV.
20210052,-58.49530249,-34.68010798,8,Autopista,"PAZ, GRAL. AV."
20210053,-58.44399875,-34.59477360,15,Via Principal,CORRIENTES AV.
20210054,-58.42759813,-34.65463857,4,Via Local,TABARE
20210055,-58.40547222,-34.60456293,3,Via Principal,CORRIENTES AV.
20210056,-58.42473018,-34.65008280,4,Via Principal,CORRALES
20210057,-58.39257023,-34.57563957,2,Autopista,AUTOPISTA ARTURO ILLIA
20210058,-58.48941042,-34.54596153,12,Autopista,"PAZ, GRAL. AV."
20210059,-58.39640740,-34.62783085,3,Via Principal,"GARAY, JUAN DE AV."
20210060,-58.41971993,-34.61112240,5,Via Principal,"SALGUERO, JERONIMO"
20210061,-58.40544588,-34.65012801,4,Via Principal,"MORENO, PERITO AV."
20210062,-58.42003882,-34.64645957,4,Via Principal,LA PLATA AV.
20210063,-58.46851293,-34.63348678,7,Via Principal,"ALBERDI, JUAN BAUTISTA AV."
20210064,-58.52931141,-34.65422917,9,Autopista,"PAZ, GRAL. AV."
20210065,-58.42675754,-34.62699730,6,Via Principal,SAN JUAN AV.
20210066,-58.52933723,-34.61098186,11,Via Principal,LOPE DE VEGA AV.
20210067,-58.37910943,-34.62764718,1,Autopista,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI
20210068,-58.52161176,-34.61164474,11,Via Principal,"BEIRO, FRANCISCO AV."
20210069,-58.41354692,-34.58697680,14,Via Principal,SANTA FE AV.
20210070,-58.43960781,-34.65470804,8,Via Principal,"CHILAVERT, MARTINIANO, CORONEL"
