IdSiniestro,IdActorVictima,Sexo,TipoVictima,RangoEtario
20190098,4,Femenino,Fallecida,Adulto Mayor
20190100,3,Masculino,Fallecida,Adulto 30 a 39
20190101,3,Masculino,Fallecida,Adulto Joven
20190102,3,Masculino,Fallecida,Adulto Joven
20190103,3,Masculino,Fallecida,Adulto Joven
20190104,4,Femenino,Fallecida,Adulto Joven
20200001,1,Femenino,Fallecida,Adulto Mayor
20200002,3,Masculino,Fallecida,Adulto 30 a 39
20200003,1,Masculino,Fallecida,Adulto 40 a 49
20200004,1,Masculino,Fallecida,Adulto Mayor
20200005,3,Masculino,Fallecida,Adulto Joven
20200006,3,Masculino,Fallecida,Adulto Joven
20200007,1,Masculino,Fallecida,Adulto 50 a 59
20200008,3,Masculino,Fallecida,Adulto 40 a 49
20200009,1,Masculino,Fallecida,Adulto 40 a 49
20200010,3,Masculino,Fallecida,
20200011,3,Masculino,Fallecida,Adulto 30 a 39
20200012,1,Femenino,Fallecida,Adulto Mayor
20200013,1,Femenino,Fallecida,Adulto 50 a 59
20200014,3,Masculino,Fallecida,
20200015,3,Masculino,Fallecida,Adulto Joven
20200016,1,Masculino,Fallecida,Adulto Mayor
20200017,1,Masculino,Fallecida,
20200018,3,Masculino,Fallecida,Adulto 30 a 39
20200019,1,Femenino,Fallecida,Adulto Mayor
20200020,1,Femenino,Fallecida,Adulto Mayor
20200021,1,Femenino,Fallecida,Adulto Mayor
20200022,4,Masculino,Fallecida,Adulto 40 a 49
20200023,3,Masculino,Fallecida,Adulto 40 a 49
20200024,3,Masculino,Fallecida,Adulto 50 a 59
20200025,1,Masculino,Fallecida,
20200026,3,Masculino,Fallecida,Adulto Joven
20200027,1,Masculino,Fallecida,Adulto Mayor
20200028,1,Masculino,Fallecida,Adulto Mayor
20200029,1,Masculino,Fallecida,Adulto Mayor
20200030,3,Masculino,Fallecida,Adulto 40 a 49
20200031,3,Masculino,Fallecida,Adulto Joven
20200032,3,Masculino,Fallecida,Adulto Joven
20200033,3,Masculino,Fallecida,Adulto 30 a 39
20200034,1,Femenino,Fallecida,
20200035,3,Masculino,Fallecida,Adulto 40 a 49
20200036,1,Masculino,Fallecida,Adulto Mayor
20200037,1,Masculino,Fallecida,Adulto 30 a 39
20200038,3,Masculino,Fallecida,Adulto 40 a 49
20200038,3,Masculino,Fallecida,Adulto Mayor
20200039,1,Masculino,Fallecida,Adulto 40 a 49
20200040,3,Masculino,Fallecida,
20200041,3,Masculino,Fallecida,Adulto 30 a 39
20200042,1,Femenino,Fallecida,Adulto 50 a 59
20200043,1,Masculino,Fallecida,Adulto Mayor
20200044,3,Masculino,Fallecida,Adulto 40 a 49
20200045,3,Masculino,Fallecida,Adulto 50 a 59
20200046,3,Masculino,Fallecida,Adulto 40 a 49
20200047,1,Masculino,Fallecida,Adolescente
20200048,3,Masculino,Fallecida,Adulto 40 a 49
20200049,1,Masculino,Fallecida,Adulto 30 a 39
20200050,1,Femenino,Fallecida,Adulto Joven
20200051,3,Masculino,Fallecida,Adulto 40 a 49
20200052,2,Masculino,Fallecida,Adulto 40 a 49
20200053,4,Masculino,Fallecida,Adulto Joven
20200054,2,Masculino,Fallecida,Adulto 50 a 59
20200055,1,Masculino,Fallecida,Adulto Mayor
20200056,3,Femenino,Fallecida,Adulto 30 a 39
20200057,1,Masculino,Fallecida,Adulto Mayor
20200058,1,Masculino,Fallecida,Adulto 50 a 59
20200059,1,Femenino,Fallecida,Adulto 40 a 49
20200060,1,Femenino,Fallecida,Adulto Mayor
20200061,3,Masculino,Fallecida,Adulto 40 a 49
20200062,2,Masculino,Fallecida,Adulto 40 a 49
20200063,1,Masculino,Fallecida,Adulto 30 a 39
20200063,4,Masculino,Fallecida,Adulto Joven
20200065,3,Masculino,Fallecida,Adulto Joven
20200066,3,Masculino,Fallecida,Adulto Joven
20200067,1,Masculino,Fallecida,Adulto 50 a 59
20200068,3,Masculino,Fallecida,Adulto Mayor
20200069,4,Masculino,Fallecida,Adulto Joven
20200070,1,Femenino,Fallecida,Adulto Mayor
20200071,1,Masculino,Fallecida,Infante
20200072,2,Masculino,Fallecida,Adulto 40 a 49
20200073,3,Masculino,Fallecida,Adulto 50 a 59
20200074,3,Masculino,Fallecida,Adulto 30 a 39
20200075,1,Masculino,Fallecida,Adulto Joven
20200076,3,Femenino,Fallecida,Adulto Mayor
20200077,3,Femenino,Fallecida,Adulto 30 a 39
20200077,4,Femenino,Fallecida,Adulto Joven
20200078,2,Masculino,Fallecida,Adulto Joven
20200079,3,Masculino,Fallecida,Adulto Joven
20210001,3,Masculino,Fallecida,Adulto 30 a 39
20210002,3,Femenino,Fallecida,Adulto 40 a 49
20210003,3,Masculino,Fallecida,Adulto Joven
20210004,1,Femenino,Fallecida,Adulto Mayor
20210005,1,Masculino,Fallecida,Adulto Mayor
20210006,4,Femenino,Fallecida,Adulto Joven
20210007,3,Masculino,Fallecida,Adulto Mayor
20210008,1,Masculino,Fallecida,Adulto Joven
20210009,3,Masculino,Fallecida,Adulto 30 a 39
20210010,3,Masculino,Fallecida,Adulto Joven
20210011,1,Masculino,Fallecida,Adulto Joven
20210012,1,Masculino,Fallecida,
20210013,3,Masculino,Fallecida,Adulto 40 a 49
20210014,1,Masculino,Fallecida,Adulto Joven
20210015,3,Masculino,Fallecida,Adulto Joven
20210016,3,Masculino,Fallecida,Adulto Joven
20210017,3,Masculino,Fallecida,Adulto 30 a 39
20210018,1,Masculino,Fallecida,Adulto 30 a 39
20210019,3,Masculino,Fallecida,Adulto 30 a 39
20210020,1,Femenino,Fallecida,
20210021,3,Masculino,Fallecida,Adulto 30 a 39
20210022,4,Masculino,Fallecida,Adulto Mayor
20210023,3,Masculino,Fallecida,Adulto Joven
20210024,2,Masculino,Fallecida,Infante
20210025,3,Masculino,Fallecida,Adulto 30 a 39
20210026,3,Masculino,Fallecida,Adulto 30 a 39
20210027,3,Femenino,Fallecida,Adulto Joven
20210028,1,Masculino,Fallecida,
20210029,3,Masculino,Fallecida,Adulto Joven
20210030,1,Masculino,Fallecida,Adulto 30 a 39
20210031,1,Femenino,Fallecida,Adulto Mayor
20210032,1,Masculino,Fallecida,Adulto Mayor
20210033,3,Masculino,Fallecida,Adulto 30 a 39
20210034,4,Femenino,Fallecida,Adulto Joven
20210035,3,Masculino,Fallecida,Adulto Joven
20210036,3,Masculino,Fallecida,Adulto 30 a 39
20210037,1,Femenino,Fallecida,Adulto 50 a 59
20210038,3,Femenino,Fallecida,Adulto 40 a 49
20210039,2,Masculino,Fallecida,Adulto Mayor
20210040,3,Masculino,Fallecida,Adulto Joven
20210041,1,Masculino,Fallecida,Adulto Mayor
20210042,1,Masculino,Fallecida,Adulto 30 a 39
20210043,1,Masculino,Fallecida,Adulto 50 a 59
20210044,4,Masculino,Fallecida,Adulto Joven
20210045,3,Masculino,Fallecida,Adulto Joven
20210046,4,Masculino,Fallecida,Adulto Joven
20210047,3,Masculino,Fallecida,Adulto 50 a 59
20210048,2,Masculino,Fallecida,Adulto 40 a 49
20210049,3,Masculino,Fallecida,Adulto Mayor
20210050,3,Masculino,Fallecida,Adulto 50 a 59
20210051,1,Masculino,Fallecida,Adulto Mayor
20210052,4,Femenino,Fallecida,Adulto Joven
20210053,1,Masculino,Fallecida,Adulto 50 a 59
20210054,3,Masculino,Fallecida,Adulto 40 a 49
20210055,4,Masculino,Fallecida,Adulto 40 a 49
20210056,2,Masculino,Fallecida,Adulto Mayor
20210057,3,Masculino,Fallecida,Adulto 40 a 49
20210058,1,Masculino,Fallecida,Adulto Joven
20210059,4,Femenino,Fallecida,Adulto 40 a 49
20210060,1,Femenino,Fallecida,Adulto Mayor
20210061,1,Femenino,Fallecida,Adulto 50 a 59
20210062,3,Masculino,Fallecida,Adulto Mayor
20210063,4,Femenino,Fallecida,Adulto 30 a 39
20210064,1,Masculino,Fallecida,Adulto 30 a 39
20210065,1,Femenino,Fallecida,Adulto Mayor
20210066,1,Masculino,Fallecida,Adulto 50 a 59
20210067,3,Masculino,Fallecida,Adulto Joven
20210068,3,Masculino,Fallecida,Adulto 30 a 39
20210069,1,Masculino,Fallecida,Adolescente
20210070,3,Masculino,Fallecida,Adulto 30 a 39
20210071,1,Masculino,Fallecida,Adulto Mayor
20210072,1,Femenino,Fallecida,Adulto 50 a 59
20210073,2,Femenino,Fallecida,Adulto Mayor
20210074,3,Masculino,Fallecida,Adulto 50 a 59
20210075,1,Masculino,Fallecida,Adulto Mayor
20210076,3,Masculino,Fallecida,Adulto 30 a 39
20210077,3,Femenino,Fallecida,Adulto 30 a 39
20210078,3,Masculino,Fallecida,Adulto Joven
20210079,1,Masculino,Fallecida,
20210080,3,Masculino,Fallecida,Adulto 30 a 39
20210081,3,Masculino,Fallecida,Adulto Joven
20210082,3,Masculino,Fallecida,Adulto 30 a 39
20210083,3,Masculino,Fallecida,Adulto 30 a 39
20210084,3,Masculino,Fallecida,Adulto 30 a 39
20210097,2,Masculino,Fallecida,Adulto 50 a 59
20210085,3,Masculino,Fallecida,Adulto 40 a 49
20210086,1,Masculino,Fallecida,Adulto Mayor
20210087,1,Femenino,Fallecida,Adulto Mayor
20210088,3,Masculino,Fallecida,Adulto 40 a 49
20210089,3,Masculino,Fallecida,Adulto 40 a 49
20210090,1,Masculino,Fallecida,Adulto Mayor
20210091,3,Masculino,Fallecida,Adulto Joven
20210092,1,Femenino,Fallecida,Adulto 50 a 59
20210093,4,Femenino,Fallecida,Adulto Joven
20210094,4,Femenino,Fallecida,Adulto 40 a 49
20210095,3,Masculino,Fallecida,Adulto Joven
20210096,3,Masculino,Fallecida,Adulto Mayor
20190000053,,Masculino,Lesionada,Adulto 50 a 59
20190000063,,,Lesionada,
20190000079,,Masculino,Lesionada,
20190000082,,Masculino,Lesionada,Adulto 40 a 49
20190000082,,Femenino,Lesionada,Adulto 40 a 49
20190000082,,Masculino,Lesionada,Adulto Joven
20190000082,,Femenino,Lesionada,Adulto 30 a 39
20190000136,,Masculino,Lesionada,Adulto Joven
20190000136,,Femenino,Lesionada,Adulto Joven
20190000142,,Masculino,Lesionada,Adulto 30 a 39
20190000179,,,Lesionada,
20190000194,,Femenino,Lesionada,Adulto 30 a 39
20190000202,,Masculino,Lesionada,Adulto Joven
20190000329,,Masculino,Lesionada,Adulto Joven
20190000347,,Masculino,Lesionada,
20190000445,,Masculino,Lesionada,Adulto 40 a 49
20190000445,,Femenino,Lesionada,Adulto 40 a 49
20190000445,,Masculino,Lesionada,Adulto 30 a 39
20190000493,,Masculino,Lesionada,Adulto 50 a 59
20190000600,,Femenino,Lesionada,Infante
20190000636,,Femenino,Lesionada,Adulto Mayor
20190000647,,Masculino,Lesionada,
20190000686,,Femenino,Lesionada,Adulto Mayor
20190005235,,Femenino,Lesionada,Adulto Mayor
20190000928,,Femenino,Lesionada,Adulto 40 a 49
20190000963,,Femenino,Lesionada,Adulto 40 a 49
20190000963,,Masculino,Lesionada,Adulto 40 a 49
20190000963,,Femenino,Lesionada,Adulto Joven
20190000963,,Femenino,Lesionada,Infante
20190000963,,Femenino,Lesionada,Adulto 30 a 39
20190001754,,Femenino,Lesionada,Adulto 40 a 49
20190001879,,,Lesionada,
20190001948,,Masculino,Lesionada,
20190547054,,Masculino,Lesionada,Adulto Joven
20190001992,,Masculino,Lesionada,Adulto 30 a 39
20190002083,,Masculino,Lesionada,Adulto Joven
20190002208,,Masculino,Lesionada,Adulto 30 a 39
20190002218,,Masculino,Lesionada,Adulto 50 a 59
20190002740,,Masculino,Lesionada,Adulto 40 a 49
20190003220,,Femenino,Lesionada,Adulto Joven
20190003220,,Masculino,Lesionada,Adulto Joven
20190003340,,,Lesionada,
20190005610,,Masculino,Lesionada,Adulto 50 a 59
20190020183,,Masculino,Lesionada,Adulto 50 a 59
20190022496,,Masculino,Lesionada,Adulto Mayor
20190003428,,Masculino,Lesionada,Adulto 40 a 49
20190816662,,Masculino,Lesionada,Adulto Joven
20190025711,,Masculino,Lesionada,Adulto 30 a 39
20190003642,,Masculino,Lesionada,Adulto 50 a 59
20190003787,,Masculino,Lesionada,Adulto 40 a 49
20190003862,,Femenino,Lesionada,Adulto 30 a 39
20190003862,,Masculino,Lesionada,Adulto 30 a 39
20190003884,,Femenino,Lesionada,
20190004144,,Masculino,Lesionada,Adolescente
20190004229,,Femenino,Lesionada,Adulto 40 a 49
20190004442,,Femenino,Lesionada,Adulto 30 a 39
20190004442,,Masculino,Lesionada,Adulto 30 a 39
20190004565,,Femenino,Lesionada,
20190004621,,Masculino,Lesionada,
20190004622,,Femenino,Lesionada,
20190004652,,Masculino,Lesionada,Adulto Joven
20190004717,,Masculino,Lesionada,Adulto 40 a 49
20190004718,,Masculino,Lesionada,Adulto 50 a 59
20190005334,,Masculino,Lesionada,Adulto 30 a 39
20190005614,,Masculino,Lesionada,Adulto 40 a 49
20190005622,,Femenino,Lesionada,Adulto Mayor
20190005638,,Masculino,Lesionada,Adulto 30 a 39
20190005638,,Femenino,Lesionada,Adulto 30 a 39
20190005647,,Masculino,Lesionada,Adulto 40 a 49
20190005681,,Femenino,Lesionada,
20190005764,,Masculino,Lesionada,Adulto Mayor
20190005815,,Masculino,Lesionada,Adulto Joven
20190005979,,Masculino,Lesionada,Adulto Joven
20190654194,,Masculino,Lesionada,Adulto 30 a 39
20190006068,,Femenino,Lesionada,Adulto Joven
20190006306,,Masculino,Lesionada,
20190006547,,Masculino,Lesionada,Adulto 30 a 39
20190006638,,Masculino,Lesionada,Adulto 30 a 39
20190006638,,Masculino,Lesionada,Adulto 30 a 39
20190006659,,Masculino,Lesionada,Adulto 40 a 49
20190006789,,Femenino,Lesionada,Infante
20190006837,,Femenino,Lesionada,
20190006857,,Femenino,Lesionada,
20190007002,,Masculino,Lesionada,
20190007021,,Masculino,Lesionada,Adulto 30 a 39
20190007294,,Masculino,Lesionada,Adulto 30 a 39
20190007336,,Masculino,Lesionada,
20190007536,,Femenino,Lesionada,Adulto Joven
20190007634,,Masculino,Lesionada,
20190007660,,Masculino,Lesionada,Adulto Joven
20190007701,,Masculino,Lesionada,Adulto 30 a 39
20190007778,,Femenino,Lesionada,Adulto 50 a 59
20190008077,,Femenino,Lesionada,Adulto 40 a 49
20190008227,,Femenino,Lesionada,Adulto Joven
20190008238,,Femenino,Lesionada,Adulto Mayor
20190008238,,Femenino,Lesionada,Adulto Mayor
20190008283,,Masculino,Lesionada,Adulto Joven
20190008283,,Femenino,Lesionada,Adulto Joven
20190008314,,Femenino,Lesionada,Adulto 50 a 59
20190008367,,Masculino,Lesionada,Adulto 40 a 49
20190008388,,Femenino,Lesionada,
20190008388,,Femenino,Lesionada,
20190008388,,Femenino,Lesionada,Adulto 30 a 39
20190008467,,Masculino,Lesionada,Adulto Joven
20190008493,,Femenino,Lesionada,Adulto 30 a 39
20190008496,,Masculino,Lesionada,
20190008565,,Masculino,Lesionada,Adulto 30 a 39
20190008566,,Masculino,Lesionada,Adulto Joven
20190011897,,Femenino,Lesionada,Adulto 30 a 39
20190017883,,Masculino,Lesionada,Adulto 50 a 59
20190020135,,Masculino,Lesionada,Adulto Joven
20190020930,,Masculino,Lesionada,Adulto Joven
20190267364,,Masculino,Lesionada,Adulto 40 a 49
20190314341,,Masculino,Lesionada,Adulto 50 a 59
20190008603,,Masculino,Lesionada,Adulto 40 a 49
20190008860,,Masculino,Lesionada,Adulto Mayor
20190008860,,Masculino,Lesionada,Adulto Mayor
20190008860,,Masculino,Lesionada,Adulto 40 a 49
20190008916,,Masculino,Lesionada,Adulto 30 a 39
20190008924,,Masculino,Lesionada,
20190008974,,Femenino,Lesionada,Adulto Joven
20190009068,,Masculino,Lesionada,Adulto 50 a 59
20190009123,,Masculino,Lesionada,Adulto 50 a 59
20190009194,,Masculino,Lesionada,Adulto 30 a 39
20190009305,,Masculino,Lesionada,Adulto 40 a 49
20190009312,,Femenino,Lesionada,Adulto Mayor
20190009325,,Masculino,Lesionada,Adulto Mayor
20190009392,,Femenino,Lesionada,Adulto 40 a 49
20190009580,,Femenino,Lesionada,Infante
20190009722,,Femenino,Lesionada,Adulto 30 a 39
20190025772,,Masculino,Lesionada,
20190010031,,Masculino,Lesionada,Adulto Joven
20190010621,,Femenino,Lesionada,Adolescente
20190012840,,Femenino,Lesionada,Adulto Mayor
20190052387,,Masculino,Lesionada,Adulto Joven
20190010050,,Masculino,Lesionada,Adulto Joven
20190010105,,Masculino,Lesionada,Adulto Joven
20190010145,,Femenino,Lesionada,Adulto 30 a 39
20190010228,,Masculino,Lesionada,Adolescente
20190010301,,Masculino,Lesionada,Adolescente
20190010436,,Masculino,Lesionada,Adolescente
20190010436,,Masculino,Lesionada,Adolescente
20190010649,,Masculino,Lesionada,Adolescente
20190010661,,Masculino,Lesionada,Adolescente
20190010730,,Femenino,Lesionada,Adolescente
20190010814,,Masculino,Lesionada,Adolescente
20190010884,,Masculino,Lesionada,Adolescente
20190010884,,Femenino,Lesionada,Adolescente
20190010983,,Femenino,Lesionada,Adulto 40 a 49
20190010983,,Femenino,Lesionada,Adulto 40 a 49
20190011004,,Masculino,Lesionada,Adulto Mayor
20190011053,,Masculino,Lesionada,Adulto Joven
20190011092,,Masculino,Lesionada,Adulto Mayor
20190011335,,Masculino,Lesionada,Adulto Joven
20190011431,,Masculino,Lesionada,Adulto Mayor
20190153972,,Masculino,Lesionada,Adulto 40 a 49
20190011575,,Masculino,Lesionada,Adulto Joven
20190153972,,Masculino,Lesionada,
20190011908,,Masculino,Lesionada,Adolescente
20190012172,,Masculino,Lesionada,Adulto Joven
20190012293,,Masculino,Lesionada,Adulto Joven
20190012508,,Masculino,Lesionada,Adulto Joven
20190012578,,Femenino,Lesionada,Adulto Mayor
20190012580,,Masculino,Lesionada,Adulto 30 a 39
20190012638,,Masculino,Lesionada,Adulto 30 a 39
20190082237,,Masculino,Lesionada,Adulto 30 a 39
20190012823,,Masculino,Lesionada,Adulto Joven
20190013193,,Masculino,Lesionada,Adulto Joven
20190013235,,Masculino,Lesionada,Adulto 40 a 49
20190463737,,Masculino,Lesionada,Adulto 30 a 39
20190013370,,Masculino,Lesionada,Adulto 30 a 39
20190013412,,Femenino,Lesionada,Infante
20190013412,,Masculino,Lesionada,Infante
20190013440,,Femenino,Lesionada,Adulto 40 a 49
20190013452,,Masculino,Lesionada,Adulto 30 a 39
20190013589,,Masculino,Lesionada,Adulto Mayor
20190013652,,Femenino,Lesionada,Adulto 30 a 39
20190013652,,Femenino,Lesionada,Adulto 30 a 39
20190013652,,Femenino,Lesionada,Infante
20190013652,,Masculino,Lesionada,Adulto Joven
20190013857,,Masculino,Lesionada,Adolescente
20190013857,,Femenino,Lesionada,Adolescente
20190015962,,Masculino,Lesionada,Infante
20190021745,,Masculino,Lesionada,Adulto Mayor
20190013801,,Masculino,Lesionada,Adulto 30 a 39
20190013840,,Masculino,Lesionada,Adulto Joven
20190013850,,Femenino,Lesionada,Adulto Joven
20190014140,,Masculino,Lesionada,Infante
20190014220,,Masculino,Lesionada,Adulto 30 a 39
20190014314,,Masculino,Lesionada,Adulto 40 a 49
20190014442,,Masculino,Lesionada,Adulto Mayor
20190014448,,Masculino,Lesionada,Adulto Mayor
20190014503,,Masculino,Lesionada,Adulto Mayor
20190014534,,,Lesionada,Adulto Joven
20190014580,,Masculino,Lesionada,Adulto Joven
20190014644,,Masculino,Lesionada,Adulto Joven
20190014644,,Masculino,Lesionada,Adulto Joven
20190014787,,Femenino,Lesionada,Adulto 30 a 39
20190014790,,Masculino,Lesionada,Adulto 30 a 39
20190014956,,Masculino,Lesionada,Adulto 30 a 39
20190015085,,Masculino,Lesionada,Adulto 40 a 49
20190015193,,Masculino,Lesionada,Adulto Mayor
20190015241,,Femenino,Lesionada,Adulto Mayor
20190015361,,Masculino,Lesionada,Adulto 30 a 39
20190015585,,Masculino,Lesionada,Adulto 30 a 39
20190015614,,Femenino,Lesionada,Adulto 30 a 39
20190006068,,Masculino,Lesionada,Adulto Joven
20190015700,,Masculino,Lesionada,Adulto 30 a 39
20190015822,,Masculino,Lesionada,Infante
20190015879,,,Lesionada,Infante
20190016012,,Femenino,Lesionada,Adolescente
20190016105,,Masculino,Lesionada,Adulto 40 a 49
20190016278,,Masculino,Lesionada,Adulto 40 a 49
20190016388,,Masculino,Lesionada,
20190016388,,Femenino,Lesionada,
20190016581,,Masculino,Lesionada,Adulto 50 a 59
20190016613,,Masculino,Lesionada,Adulto 40 a 49
20190017068,,Masculino,Lesionada,Adulto 50 a 59
20190017068,,Femenino,Lesionada,Adulto 50 a 59
20190017068,,Femenino,Lesionada,Adulto 40 a 49
20190017068,,Femenino,Lesionada,Adulto Joven
20190017182,,Masculino,Lesionada,Adulto 30 a 39
20190017186,,Masculino,Lesionada,Adulto Joven
20190017460,,Masculino,Lesionada,Adulto 30 a 39
20190017504,,Masculino,Lesionada,
20190017514,,Masculino,Lesionada,Adulto Mayor
20190017514,,Masculino,Lesionada,Adulto Mayor
20190017561,,Masculino,Lesionada,Adulto 30 a 39
20190018006,,Masculino,Lesionada,Adulto Joven
20190018207,,Femenino,Lesionada,Adulto 30 a 39
20190018425,,Masculino,Lesionada,Adulto 30 a 39
20190018474,,Masculino,Lesionada,Adulto 50 a 59
20190018500,,Masculino,Lesionada,Adulto 30 a 39
20190018518,,Masculino,Lesionada,Adulto 40 a 49
20190018592,,Femenino,Lesionada,
20190018630,,Femenino,Lesionada,
20190018751,,Masculino,Lesionada,Adulto 40 a 49
20190021352,,Masculino,Lesionada,Adulto Joven
20190022439,,Masculino,Lesionada,Adulto 40 a 49
20190030754,,Masculino,Lesionada,Adulto 30 a 39
20190031883,,Femenino,Lesionada,Adulto 50 a 59
20190018873,,Masculino,Lesionada,Adulto 40 a 49
20190019243,,Masculino,Lesionada,Adulto Joven
20190020257,,Femenino,Lesionada,Adulto 40 a 49
20190020260,,Masculino,Lesionada,Adulto Joven
20190020420,,,Lesionada,
20190020451,,Masculino,Lesionada,Adulto 50 a 59
20190020496,,Femenino,Lesionada,Adulto Mayor
20190020569,,Masculino,Lesionada,Adulto Joven
20190020951,,Masculino,Lesionada,Adolescente
20190020989,,Masculino,Lesionada,Adulto 30 a 39
20190021079,,Masculino,Lesionada,Adulto 30 a 39
20190021335,,Masculino,Lesionada,Adulto 30 a 39
20190021415,,Masculino,Lesionada,Adulto 30 a 39
20190093543,,Masculino,Lesionada,Adulto 30 a 39
20190021365,,Masculino,Lesionada,Adulto 40 a 49
20190021365,,Masculino,Lesionada,Adulto 40 a 49
20190021365,,Femenino,Lesionada,Adulto Joven
20190021434,,Masculino,Lesionada,Adulto Joven
20190021709,,Masculino,Lesionada,Adulto Mayor
20190021896,,Masculino,Lesionada,
20190021896,,Masculino,Lesionada,
20190022026,,Masculino,Lesionada,
20190022105,,Masculino,Lesionada,Adulto 40 a 49
20190022106,,,Lesionada,
20190022174,,Masculino,Lesionada,Adulto 40 a 49
20190022256,,Femenino,Lesionada,
20190022273,,Masculino,Lesionada,Adulto 40 a 49
20190022275,,Femenino,Lesionada,Adulto 50 a 59
20190022298,,Femenino,Lesionada,Adulto Mayor
20190022348,,Femenino,Lesionada,Adulto Mayor
20190022492,,Femenino,Lesionada,Adulto Mayor
20190022559,,Masculino,Lesionada,Adulto 30 a 39
20190022606,,Femenino,Lesionada,Adulto 30 a 39
20190022650,,Femenino,Lesionada,Adulto Joven
20190022670,,Femenino,Lesionada,Adulto 30 a 39
20190022774,,Masculino,Lesionada,
20190022790,,Femenino,Lesionada,Adulto 40 a 49
20190023022,,Masculino,Lesionada,Adulto 30 a 39
20190023164,,Femenino,Lesionada,Adulto 50 a 59
20190023309,,Masculino,Lesionada,Adulto 40 a 49
20190023360,,Masculino,Lesionada,Adulto Joven
20190023362,,Masculino,Lesionada,Adulto 40 a 49
20190023485,,Masculino,Lesionada,Adulto Joven
20190023488,,Masculino,Lesionada,
20190023539,,Masculino,Lesionada,
20190023555,,Masculino,Lesionada,Adulto Joven
20190023599,,Femenino,Lesionada,
20190023727,,Masculino,Lesionada,Adulto 30 a 39
20190024103,,Masculino,Lesionada,Adulto 40 a 49
20190024454,,Masculino,Lesionada,Adulto Joven
20190032150,,Masculino,Lesionada,Adulto Joven
20190040263,,Femenino,Lesionada,
20190687058,,Masculino,Lesionada,Adulto 30 a 39
20190688515,,Masculino,Lesionada,Adulto 30 a 39
20190023692,,Femenino,Lesionada,Adulto Joven
20190023692,,Masculino,Lesionada,Adulto Joven
20190023777,,Masculino,Lesionada,Adulto 50 a 59
20190023860,,Masculino,Lesionada,Adulto 30 a 39
20190023860,,Masculino,Lesionada,Adulto 30 a 39
20190023868,,Masculino,Lesionada,Adulto 30 a 39
20190023906,,Femenino,Lesionada,Adulto 30 a 39
20190023906,,Masculino,Lesionada,Adulto 30 a 39
20190023906,,Femenino,Lesionada,
20190023906,,Masculino,Lesionada,Adulto Joven
20190023906,,Masculino,Lesionada,Adulto 30 a 39
20190024132,,Masculino,Lesionada,
20190024257,,Femenino,Lesionada,Adulto Mayor
20190024265,,Femenino,Lesionada,Adulto 30 a 39
